,size,treatment,animal,dimension,Embedding
3270,-13.564187715465176,LES,08,26,head
3271,-12.65955598461341,LES,08,27,head
3272,-13.39074431428315,LES,08,28,head
3273,-13.6536441400534,LES,08,29,head
3274,-13.057822740169819,LES,08,30,head
3275,-13.747206512811486,LES,08,31,head
3276,-13.765966119035419,LES,08,32,head
3277,-13.529169241587766,LES,08,33,head
3278,-13.82832189926765,LES,08,34,head
3279,-14.46849764953282,LES,08,35,head
3280,-13.766316598730855,LES,08,36,head
3281,-14.350982113442392,LES,08,37,head
3282,-14.675864162424801,LES,08,38,head
3283,-13.932565398124357,LES,08,39,head
3284,-14.718469899620612,LES,08,40,head
3285,-14.541336670211019,LES,08,41,head
3286,-13.862454532510899,LES,08,42,head
3287,-15.40177467411356,LES,08,43,head
3288,-15.861503612867926,LES,08,44,head
3289,-16.39968796167054,LES,08,45,head
3290,-15.453358422244245,LES,08,46,head
3291,-15.006391265491285,LES,08,47,head
3292,-15.982346580874843,LES,08,48,head
3293,-15.451475508285261,LES,08,49,head
3294,-15.890026101833731,LES,08,50,head
3295,-16.185580569543784,LES,08,51,head
3296,-16.50356261318492,LES,08,52,head
3297,-17.090161740654036,LES,08,53,head
3298,-16.697868881396527,LES,08,54,head
3299,-16.416435771488782,LES,08,55,head
3300,-16.38128848775965,LES,08,56,head
3301,-15.146599661197238,LES,08,57,head
3302,-16.04316578038302,LES,08,58,head
3303,-16.035750007996977,LES,08,59,head
3304,4.960198013277111,LES,08,1,6-Dimensional
3305,4.278229045600403,LES,08,2,6-Dimensional
3306,4.8459568986351504,LES,08,3,6-Dimensional
3307,4.1024725961630955,LES,08,4,6-Dimensional
3308,-0.37322687852225905,LES,08,5,6-Dimensional
3309,0.4962080439266563,LES,08,6,6-Dimensional
3310,-1.8560100312026144,LES,08,7,6-Dimensional
3311,-1.4012071787772147,LES,08,8,6-Dimensional
3312,-1.3287827770547302,LES,08,9,6-Dimensional
3313,-1.4480827896837356,LES,08,10,6-Dimensional
3314,-3.115719671699168,LES,08,11,6-Dimensional
3315,-4.433700670216548,LES,08,12,6-Dimensional
3316,-4.502813702920008,LES,08,13,6-Dimensional
3317,-3.347062376945128,LES,08,14,6-Dimensional
3318,-4.498424530004955,LES,08,15,6-Dimensional
3319,-3.699932414458583,LES,08,16,6-Dimensional
3320,-6.074252506455356,LES,08,17,6-Dimensional
3321,-6.294710723912724,LES,08,18,6-Dimensional
3322,-6.103234617496133,LES,08,19,6-Dimensional
3323,-6.633040499534959,LES,08,20,6-Dimensional
3324,-7.88254224041527,LES,08,21,6-Dimensional
3325,-6.904280166687079,LES,08,22,6-Dimensional
3326,-7.114678591381932,LES,08,23,6-Dimensional
3327,-8.700514190419355,LES,08,24,6-Dimensional
3328,-8.972380537858358,LES,08,25,6-Dimensional
3329,-9.074561231732652,LES,08,26,6-Dimensional
3330,-9.237135142772454,LES,08,27,6-Dimensional
3331,-9.170486410922171,LES,08,28,6-Dimensional
3332,-9.534222708253441,LES,08,29,6-Dimensional
3333,-10.067226313985197,LES,08,30,6-Dimensional
3334,-10.535974333001905,LES,08,31,6-Dimensional
3335,-10.861698246167375,LES,08,32,6-Dimensional
3336,-11.676192240229236,LES,08,33,6-Dimensional
3337,-10.992508134035491,LES,08,34,6-Dimensional
3338,-11.674924718297602,LES,08,35,6-Dimensional
3339,-9.440428445136966,LES,08,36,6-Dimensional
3340,-11.657558831822001,LES,08,37,6-Dimensional
3341,-12.44332160414055,LES,08,38,6-Dimensional
3342,-12.259536367387726,LES,08,39,6-Dimensional
3343,-11.555458254539241,LES,08,40,6-Dimensional
3344,-11.916527579935787,LES,08,41,6-Dimensional
3345,-12.246248857440616,LES,08,42,6-Dimensional
3346,-13.501658916071536,LES,08,43,6-Dimensional
3347,-12.429449690095126,LES,08,44,6-Dimensional
3348,-12.761476827755041,LES,08,45,6-Dimensional
3349,-13.089013683603518,LES,08,46,6-Dimensional
3350,-12.335907827931067,LES,08,47,6-Dimensional
3351,-13.112448337270832,LES,08,48,6-Dimensional
3352,-12.926557551566795,LES,08,49,6-Dimensional
3353,-13.711111126898194,LES,08,50,6-Dimensional
3354,-13.871118186017187,LES,08,51,6-Dimensional
3355,-14.52189033323466,LES,08,52,6-Dimensional
3356,-15.037826119889447,LES,08,53,6-Dimensional
3357,-14.508792948246594,LES,08,54,6-Dimensional
3358,-12.7067651468089,LES,08,55,6-Dimensional
3359,-13.039101742429002,LES,08,56,6-Dimensional
3360,-13.931392736195443,LES,08,57,6-Dimensional
3361,-14.240998264056936,LES,08,58,6-Dimensional
3362,-14.58161079341823,LES,08,59,6-Dimensional
3363,-1.1041203549301353,LES,S0,1,body
3364,-1.99082333089006,LES,S0,2,body
3365,-2.846265588885071,LES,S0,3,body
3366,-2.1347402843477927,LES,S0,4,body
3367,-2.088804525755181,LES,S0,5,body
3368,-3.244375771230067,LES,S0,6,body
3369,-3.358051511421643,LES,S0,7,body
3370,-3.3237206392853547,LES,S0,8,body
3371,-3.9794561892392695,LES,S0,9,body
3372,-5.483818655509124,LES,S0,10,body
3373,-6.46309506898264,LES,S0,11,body
3374,-7.790197272821045,LES,S0,12,body
3375,-6.590468996972098,LES,S0,13,body
3376,-7.713329041755879,LES,S0,14,body
3377,-7.96066111708221,LES,S0,15,body
3378,-8.129055874374119,LES,S0,16,body
3379,-9.351663077681026,LES,S0,17,body
3380,-8.323042146217933,LES,S0,18,body
3381,-7.436247397923279,LES,S0,19,body
3382,-8.592784856139504,LES,S0,20,body
3383,-9.179702325882893,LES,S0,21,body
3384,-9.739759505730731,LES,S0,22,body
3385,-10.017886014434898,LES,S0,23,body
3386,-9.31889180891245,LES,S0,24,body
3387,-10.454568837916991,LES,S0,25,body
3388,-10.506319802444304,LES,S0,26,body
3389,-10.201727601397575,LES,S0,27,body
3390,-10.656810494814609,LES,S0,28,body
3391,-10.779286440991116,LES,S0,29,body
3392,-9.141768071313663,LES,S0,30,body
3393,-10.54070825293745,LES,S0,31,body
3394,-11.676123192599619,LES,S0,32,body
3395,-10.70059835512948,LES,S0,33,body
3396,-11.624983327155112,LES,S0,34,body
3397,-10.892940149707947,LES,S0,35,body
3398,-10.43608409054022,LES,S0,36,body
3399,-10.788171995823719,LES,S0,37,body
3400,-11.848705622990908,LES,S0,38,body
3401,-11.677762556422095,LES,S0,39,body
3402,-11.98197827753184,LES,S0,40,body
3403,-12.127038505708144,LES,S0,41,body
3404,-12.619323669829592,LES,S0,42,body
3405,-13.135810585821185,LES,S0,43,body
3406,-13.137191396159661,LES,S0,44,body
3407,-13.058940065588997,LES,S0,45,body
3408,-12.958914202043877,LES,S0,46,body
3409,-13.47902254356578,LES,S0,47,body
3410,-11.430721060699412,LES,S0,48,body
3411,-12.75991042309138,LES,S0,49,body
3412,-13.30087044614585,LES,S0,50,body
3413,-13.515294995529052,LES,S0,51,body
3414,-13.076457848574497,LES,S0,52,body
3415,-12.12257177676829,LES,S0,53,body
3416,-12.992270850339544,LES,S0,54,body
3417,-13.637507181502583,LES,S0,55,body
3418,-13.50819865879366,LES,S0,56,body
3419,-13.619327047585859,LES,S0,57,body
3420,-14.133003647064717,LES,S0,58,body
3421,-14.92437193789703,LES,S0,59,body
3422,0.1525732330529854,LES,S0,1,head
3423,-1.1356566195066915,LES,S0,2,head
3424,-3.402638992644769,LES,S0,3,head
3425,-5.0010592089014505,LES,S0,4,head
3426,-4.709273507559957,LES,S0,5,head
3427,-6.056706865111645,LES,S0,6,head
3428,-6.897359552007658,LES,S0,7,head
3429,-7.366028453247723,LES,S0,8,head
3430,-7.738644416194528,LES,S0,9,head
3431,-8.355817547155619,LES,S0,10,head
3432,-9.063310217158369,LES,S0,11,head
3433,-9.977449335776896,LES,S0,12,head
3434,-10.287974061250775,LES,S0,13,head
3435,-10.783732380936693,LES,S0,14,head
3436,-10.30929072843086,LES,S0,15,head
3437,-8.836148940542138,LES,S0,16,head
3438,-7.954001073094309,LES,S0,17,head
3439,-6.655947126096039,LES,S0,18,head
3440,-8.712092222006417,LES,S0,19,head
3441,-7.997683447242355,LES,S0,20,head
3442,-9.217222538711784,LES,S0,21,head
3443,-9.124165816535848,LES,S0,22,head
3444,-10.951049760339465,LES,S0,23,head
3445,-9.555291853672502,LES,S0,24,head
3446,-11.035580279621453,LES,S0,25,head
3447,-11.997769659632848,LES,S0,26,head
3448,-12.799097384086753,LES,S0,27,head
3449,-12.79268707671887,LES,S0,28,head
3450,-13.065508629217458,LES,S0,29,head
3451,-11.426069236902938,LES,S0,30,head
3452,-12.983234616322482,LES,S0,31,head
3453,-12.610697182770647,LES,S0,32,head
3454,-12.899254443633005,LES,S0,33,head
3455,-13.218986735243401,LES,S0,34,head
3456,-13.3316000833497,LES,S0,35,head
3457,-14.225761776562997,LES,S0,36,head
3458,-12.099366817804393,LES,S0,37,head
3459,-10.875393931762142,LES,S0,38,head
3460,-12.690395331223888,LES,S0,39,head
3461,-12.0125822414022,LES,S0,40,head
3462,-14.791838553068375,LES,S0,41,head
3463,-14.662077692729529,LES,S0,42,head
3464,-14.034527848152909,LES,S0,43,head
3465,-13.776334704699964,LES,S0,44,head
3466,-14.187254394123611,LES,S0,45,head
3467,-14.404565578025629,LES,S0,46,head
3468,-14.991659508275333,LES,S0,47,head
3469,-14.054047843053416,LES,S0,48,head
3470,-12.449241517591032,LES,S0,49,head
3471,-14.198047744247049,LES,S0,50,head
3472,-15.087350362421441,LES,S0,51,head
3473,-15.688756613532005,LES,S0,52,head
3474,-15.37322402041422,LES,S0,53,head
3475,-14.396568126162975,LES,S0,54,head
3476,-14.95902073716403,LES,S0,55,head
3477,-15.277841187103347,LES,S0,56,head
3478,-15.295192555850665,LES,S0,57,head
3479,-15.197424057495413,LES,S0,58,head
3480,-15.74977047496275,LES,S0,59,head
3481,3.4759299527371317,LES,S0,1,6-Dimensional
3482,2.3840723403510395,LES,S0,2,6-Dimensional
3483,1.0030112499255472,LES,S0,3,6-Dimensional
3484,0.7387117546687054,LES,S0,4,6-Dimensional
3485,0.9016927693923652,LES,S0,5,6-Dimensional
3486,-1.229268021283335,LES,S0,6,6-Dimensional
3487,-2.39279825663628,LES,S0,7,6-Dimensional
3488,-1.5955488868161802,LES,S0,8,6-Dimensional
3489,-4.802125041795627,LES,S0,9,6-Dimensional
3490,-2.882810427665579,LES,S0,10,6-Dimensional
3491,-4.519200850880138,LES,S0,11,6-Dimensional
3492,-2.42544204326793,LES,S0,12,6-Dimensional
3493,-3.3024617950322863,LES,S0,13,6-Dimensional
3494,-4.0232315234860945,LES,S0,14,6-Dimensional
3495,-6.393107614414054,LES,S0,15,6-Dimensional
3496,-4.659826836937787,LES,S0,16,6-Dimensional
3497,-5.597888144146751,LES,S0,17,6-Dimensional
3498,-4.929787293190437,LES,S0,18,6-Dimensional
3499,-5.782363782116469,LES,S0,19,6-Dimensional
3500,-4.86236922052247,LES,S0,20,6-Dimensional
3501,-8.095064812138608,LES,S0,21,6-Dimensional
3502,-5.878590372058723,LES,S0,22,6-Dimensional
3503,-6.085780992392592,LES,S0,23,6-Dimensional
3504,-7.8008026410554345,LES,S0,24,6-Dimensional
3505,-6.3899512538971,LES,S0,25,6-Dimensional
3506,-5.187092219542716,LES,S0,26,6-Dimensional
3507,-5.09576471291982,LES,S0,27,6-Dimensional
3508,-5.84287492283401,LES,S0,28,6-Dimensional
3509,-7.5826045605532295,LES,S0,29,6-Dimensional
3510,-7.706617702795008,LES,S0,30,6-Dimensional
3511,-8.831553627827278,LES,S0,31,6-Dimensional
3512,-5.424621161817695,LES,S0,32,6-Dimensional
3513,-8.19909348730481,LES,S0,33,6-Dimensional
3514,-7.948337162066704,LES,S0,34,6-Dimensional
3515,-7.051551517994714,LES,S0,35,6-Dimensional
3516,-9.19513661383178,LES,S0,36,6-Dimensional
3517,-8.73634178934176,LES,S0,37,6-Dimensional
3518,-8.964796563674009,LES,S0,38,6-Dimensional
3519,-9.698378816062002,LES,S0,39,6-Dimensional
3520,-7.349728157145279,LES,S0,40,6-Dimensional
3521,-8.063503495160965,LES,S0,41,6-Dimensional
3522,-9.25186891400589,LES,S0,42,6-Dimensional
3523,-11.502956850837233,LES,S0,43,6-Dimensional
3524,-8.266659484054506,LES,S0,44,6-Dimensional
3525,-9.035558636998594,LES,S0,45,6-Dimensional
3526,-11.072811568910737,LES,S0,46,6-Dimensional
3527,-9.918495020746477,LES,S0,47,6-Dimensional
3528,-10.258851145377317,LES,S0,48,6-Dimensional
3529,-10.16358286537917,LES,S0,49,6-Dimensional
3530,-10.572922171000304,LES,S0,50,6-Dimensional
3531,-9.739465379962997,LES,S0,51,6-Dimensional
3532,-14.44040291174522,LES,S0,52,6-Dimensional
3533,-12.888492576398374,LES,S0,53,6-Dimensional
3534,-10.662120706843195,LES,S0,54,6-Dimensional
3535,-12.913724120580161,LES,S0,55,6-Dimensional
3536,-11.81585391920636,LES,S0,56,6-Dimensional
3537,-10.466082628955274,LES,S0,57,6-Dimensional
3538,-10.851684400598854,LES,S0,58,6-Dimensional
3539,-9.841549254831603,LES,S0,59,6-Dimensional
3540,1.8161498216193948,LES,S0,1,body
3541,0.8900967196582026,LES,S0,2,body
3542,-0.07475598291117679,LES,S0,3,body
3543,-1.3263417893506655,LES,S0,4,body
3544,-1.8429642702521891,LES,S0,5,body
3545,-1.2426350805035906,LES,S0,6,body
3546,-1.0485959773003963,LES,S0,7,body
3547,-2.591703051686168,LES,S0,8,body
3548,-3.6562499595777194,LES,S0,9,body
3549,-3.766878332746688,LES,S0,10,body
3550,-5.233271493606309,LES,S0,11,body
3551,-7.022210453665601,LES,S0,12,body
3552,-8.206950465494941,LES,S0,13,body
3553,-6.647595016738445,LES,S0,14,body
3554,-8.610537647654018,LES,S0,15,body
3555,-7.143757803182561,LES,S0,16,body
3556,-8.51909813421008,LES,S0,17,body
3557,-9.47365075725074,LES,S0,18,body
3558,-8.78416830554883,LES,S0,19,body
3559,-9.302175365013667,LES,S0,20,body
3560,-11.20384104865708,LES,S0,21,body
3561,-10.075982669960446,LES,S0,22,body
3562,-11.774199785856554,LES,S0,23,body
3563,-9.628344538772073,LES,S0,24,body
3564,-12.620861008958283,LES,S0,25,body
3565,-13.18518529779838,LES,S0,26,body
3566,-12.30763157192504,LES,S0,27,body
3567,-11.849397303481085,LES,S0,28,body
3568,-11.839903956050705,LES,S0,29,body
3569,-12.479835586915671,LES,S0,30,body
3570,-13.037105699177584,LES,S0,31,body
3571,-12.234490223114088,LES,S0,32,body
3572,-11.561398436081618,LES,S0,33,body
3573,-13.88509751660463,LES,S0,34,body
3574,-12.26399341965843,LES,S0,35,body
3575,-11.105103585205878,LES,S0,36,body
3576,-12.329976024668683,LES,S0,37,body
3577,-12.647021920178231,LES,S0,38,body
3578,-11.535723377200084,LES,S0,39,body
3579,-11.19929353992136,LES,S0,40,body
3580,-13.015565797236135,LES,S0,41,body
3581,-11.339212657135098,LES,S0,42,body
3582,-14.950098293214664,LES,S0,43,body
3583,-13.125080582475933,LES,S0,44,body
3584,-14.642535052066455,LES,S0,45,body
3585,-15.834158222124515,LES,S0,46,body
3586,-15.442504820855113,LES,S0,47,body
3587,-13.13295452387409,LES,S0,48,body
3588,-15.457355796839648,LES,S0,49,body
3589,-15.306264227900366,LES,S0,50,body
3590,-16.52568301851523,LES,S0,51,body
3591,-16.23383452964754,LES,S0,52,body
3592,-13.223224793233008,LES,S0,53,body
3593,-12.837924363358885,LES,S0,54,body
3594,-13.087426216893274,LES,S0,55,body
3595,-14.447335018226742,LES,S0,56,body
3596,-12.29680644172873,LES,S0,57,body
3597,-14.076092636716,LES,S0,58,body
3598,-16.105841034880363,LES,S0,59,body
3599,1.7036176336472015,LES,S0,1,head
3600,-1.6620972798330513,LES,S0,2,head
3601,-2.3573711548736545,LES,S0,3,head
3602,-2.9715200783023348,LES,S0,4,head
3603,-3.5522332063188644,LES,S0,5,head
3604,-3.846747456971808,LES,S0,6,head
3605,-4.491370029560626,LES,S0,7,head
3606,-5.090027344759988,LES,S0,8,head
3607,-4.108254638929646,LES,S0,9,head
3608,-6.424668393658659,LES,S0,10,head
3609,-7.327252084382285,LES,S0,11,head
3610,-6.882009679507522,LES,S0,12,head
3611,-9.597155526124858,LES,S0,13,head
3612,-9.709987029726717,LES,S0,14,head
3613,-9.475293610206533,LES,S0,15,head
3614,-10.599220905586478,LES,S0,16,head
3615,-9.810451762656518,LES,S0,17,head
3616,-9.68979209541139,LES,S0,18,head
3617,-11.283449640352178,LES,S0,19,head
3618,-11.137819944611001,LES,S0,20,head
3619,-10.854245733854578,LES,S0,21,head
3620,-10.303538376411224,LES,S0,22,head
3621,-12.407202602629065,LES,S0,23,head
3622,-12.005472823544709,LES,S0,24,head
3623,-12.514500786277384,LES,S0,25,head
3624,-12.605838599576584,LES,S0,26,head
3625,-12.949486200905962,LES,S0,27,head
3626,-13.147722264720564,LES,S0,28,head
3627,-14.268234228139516,LES,S0,29,head
3628,-13.160451655484458,LES,S0,30,head
3629,-12.469528728470772,LES,S0,31,head
3630,-12.827454228114247,LES,S0,32,head
3631,-12.93499260361392,LES,S0,33,head
3632,-12.504235854078111,LES,S0,34,head
3633,-13.648406474053026,LES,S0,35,head
3634,-12.36309134177829,LES,S0,36,head
3635,-14.22396545276139,LES,S0,37,head
3636,-12.62797144314907,LES,S0,38,head
3637,-13.49774992950317,LES,S0,39,head
3638,-14.241131520361845,LES,S0,40,head
3639,-14.53562753356918,LES,S0,41,head
3640,-14.250641381555289,LES,S0,42,head
3641,-15.420667552839948,LES,S0,43,head
3642,-15.05893340279026,LES,S0,44,head
3643,-15.235322576613248,LES,S0,45,head
3644,-14.456233011142624,LES,S0,46,head
3645,-15.453444923053327,LES,S0,47,head
3646,-15.634367396157021,LES,S0,48,head
3647,-15.267688795317136,LES,S0,49,head
3648,-15.703319395879568,LES,S0,50,head
3649,-16.063312633934864,LES,S0,51,head
3650,-15.830174701493023,LES,S0,52,head
3651,-15.536940325056914,LES,S0,53,head
3652,-15.985933390794013,LES,S0,54,head
3653,-16.22673483427698,LES,S0,55,head
3654,-15.322833073897637,LES,S0,56,head
3655,-16.564622887970057,LES,S0,57,head
3656,-17.1024889652822,LES,S0,58,head
3657,-15.166541515582455,LES,S0,59,head
3658,6.243520450399263,LES,S0,1,6-Dimensional
3659,2.4327851974676165,LES,S0,2,6-Dimensional
3660,4.677607356357523,LES,S0,3,6-Dimensional
3661,2.6203821524930184,LES,S0,4,6-Dimensional
3662,-0.516682639239666,LES,S0,5,6-Dimensional
3663,-0.01711026046151238,LES,S0,6,6-Dimensional
3664,-0.5540601631271204,LES,S0,7,6-Dimensional
3665,-0.6965889062754449,LES,S0,8,6-Dimensional
3666,-1.9508356941748406,LES,S0,9,6-Dimensional
3667,-0.9440581911442057,LES,S0,10,6-Dimensional
3668,-4.056807727162613,LES,S0,11,6-Dimensional
3669,-3.2260215205472784,LES,S0,12,6-Dimensional
3670,-3.5551396516006584,LES,S0,13,6-Dimensional
3671,-3.5798183731727984,LES,S0,14,6-Dimensional
3672,-4.4101333251002846,LES,S0,15,6-Dimensional
3673,-2.945620944821712,LES,S0,16,6-Dimensional
3674,-5.814416106419429,LES,S0,17,6-Dimensional
3675,-5.881713387478281,LES,S0,18,6-Dimensional
3676,-6.163440044953638,LES,S0,19,6-Dimensional
3677,-4.511256016467573,LES,S0,20,6-Dimensional
3678,-6.747359842901768,LES,S0,21,6-Dimensional
3679,-5.611025522834525,LES,S0,22,6-Dimensional
3680,-9.1097589092346,LES,S0,23,6-Dimensional
3681,-9.53313196057811,LES,S0,24,6-Dimensional
3682,-10.751689602807152,LES,S0,25,6-Dimensional
3683,-10.02715122121843,LES,S0,26,6-Dimensional
3684,-8.82851340981679,LES,S0,27,6-Dimensional
3685,-11.332025357539719,LES,S0,28,6-Dimensional
3686,-7.750584238160349,LES,S0,29,6-Dimensional
3687,-10.707269314818785,LES,S0,30,6-Dimensional
3688,-12.96962172214684,LES,S0,31,6-Dimensional
3689,-9.455178976725872,LES,S0,32,6-Dimensional
3690,-8.826080586644276,LES,S0,33,6-Dimensional
3691,-13.361490143209304,LES,S0,34,6-Dimensional
3692,-10.622285810173386,LES,S0,35,6-Dimensional
3693,-14.498632840970638,LES,S0,36,6-Dimensional
3694,-14.882793149487446,LES,S0,37,6-Dimensional
3695,-14.344925842845555,LES,S0,38,6-Dimensional
3696,-11.396481011411252,LES,S0,39,6-Dimensional
3697,-14.985182301460172,LES,S0,40,6-Dimensional
3698,-10.919431144607477,LES,S0,41,6-Dimensional
3699,-9.896994842194026,LES,S0,42,6-Dimensional
3700,-15.284779043510618,LES,S0,43,6-Dimensional
3701,-16.014282495067274,LES,S0,44,6-Dimensional
3702,-14.043315824170172,LES,S0,45,6-Dimensional
3703,-11.001034659271246,LES,S0,46,6-Dimensional
3704,-10.243823930632722,LES,S0,47,6-Dimensional
3705,-9.961049697819252,LES,S0,48,6-Dimensional
3706,-12.111724208923182,LES,S0,49,6-Dimensional
3707,-11.584736750864883,LES,S0,50,6-Dimensional
3708,-10.3231749337095,LES,S0,51,6-Dimensional
3709,-12.502426808263062,LES,S0,52,6-Dimensional
3710,-11.219096883005303,LES,S0,53,6-Dimensional
3711,-11.264935970385428,LES,S0,54,6-Dimensional
3712,-13.504617866400492,LES,S0,55,6-Dimensional
3713,-14.94148637637123,LES,S0,56,6-Dimensional
3714,-12.05418629498762,LES,S0,57,6-Dimensional
3715,-14.236732789773512,LES,S0,58,6-Dimensional
3716,-10.914962210999812,LES,S0,59,6-Dimensional
3717,0.8883044622961297,LID,28,1,body
3718,0.12233162602844906,LID,28,2,body
3719,-0.15409719884515174,LID,28,3,body
3720,-0.6263703479938977,LID,28,4,body
3721,-1.1545296979427677,LID,28,5,body
3722,-1.2825073939526481,LID,28,6,body
3723,-0.7608846850194099,LID,28,7,body
3724,-1.7974847614422607,LID,28,8,body
3725,-3.4357366831398193,LID,28,9,body
3726,-1.9068743110498771,LID,28,10,body
3727,-5.169515848244241,LID,28,11,body
3728,-6.146985778213406,LID,28,12,body
3729,-6.161955494011907,LID,28,13,body
3730,-6.316912668342268,LID,28,14,body
3731,-6.292268919173578,LID,28,15,body
3732,-6.974205859758589,LID,28,16,body
3733,-6.359774475913368,LID,28,17,body
3734,-6.278775098564167,LID,28,18,body
3735,-8.051893598885036,LID,28,19,body
3736,-7.922485148304871,LID,28,20,body
3737,-7.516162776093874,LID,28,21,body
3738,-8.83367021001492,LID,28,22,body
3739,-8.84351735261458,LID,28,23,body
3740,-9.379697403398195,LID,28,24,body
3741,-9.60515606570994,LID,28,25,body
3742,-8.453681076819196,LID,28,26,body
3743,-9.08961860090273,LID,28,27,body
3744,-9.22755248588089,LID,28,28,body
3745,-10.094562721575318,LID,28,29,body
3746,-10.295881117341645,LID,28,30,body
3747,-10.697616842995945,LID,28,31,body
3748,-9.890556079918083,LID,28,32,body
3749,-9.63670875714949,LID,28,33,body
3750,-10.442610633441927,LID,28,34,body
3751,-10.8865889048772,LID,28,35,body
3752,-10.602908807302502,LID,28,36,body
3753,-11.32140376665069,LID,28,37,body
3754,-11.537367276574075,LID,28,38,body
3755,-11.611906422745347,LID,28,39,body
3756,-12.03275446727217,LID,28,40,body
3757,-12.220547414724606,LID,28,41,body
3758,-11.316459325168816,LID,28,42,body
3759,-11.859477519447273,LID,28,43,body
3760,-11.827497215706112,LID,28,44,body
3761,-11.694067945215219,LID,28,45,body
3762,-11.753401848011883,LID,28,46,body
3763,-12.902110389469502,LID,28,47,body
3764,-11.984816536866186,LID,28,48,body
3765,-11.148223523674487,LID,28,49,body
3766,-12.952613718364171,LID,28,50,body
3767,-12.507642963430364,LID,28,51,body
3768,-13.326661531792315,LID,28,52,body
3769,-13.07677951466865,LID,28,53,body
3770,-13.632590922768305,LID,28,54,body
3771,-11.967118262029087,LID,28,55,body
3772,-13.387299448110744,LID,28,56,body
3773,-13.66762967424134,LID,28,57,body
3774,-13.97952530856363,LID,28,58,body
3775,-14.645055157652461,LID,28,59,body
3776,1.1384692335294697,LID,28,1,head
3777,-1.0226881989981085,LID,28,2,head
3778,-1.297597939302344,LID,28,3,head
3779,-2.6044612074064464,LID,28,4,head
3780,-2.575540270583989,LID,28,5,head
3781,-3.732925960102264,LID,28,6,head
3782,-3.9234178743712587,LID,28,7,head
3783,-5.437055114955928,LID,28,8,head
3784,-5.739962792963198,LID,28,9,head
3785,-6.725897498295234,LID,28,10,head
3786,-6.974925414432912,LID,28,11,head
3787,-8.443191929260284,LID,28,12,head
3788,-7.981715797218221,LID,28,13,head
3789,-8.05507712601811,LID,28,14,head
3790,-7.655510457983248,LID,28,15,head
3791,-8.854126271506198,LID,28,16,head
3792,-8.788638583666708,LID,28,17,head
3793,-10.144619257595295,LID,28,18,head
3794,-8.921953471618146,LID,28,19,head
3795,-8.513671271525522,LID,28,20,head
3796,-9.427262216463374,LID,28,21,head
3797,-10.279170097933914,LID,28,22,head
3798,-9.409045383807955,LID,28,23,head
3799,-9.19559057932154,LID,28,24,head
3800,-10.118517385527152,LID,28,25,head
3801,-9.83111923137605,LID,28,26,head
3802,-11.452557830747578,LID,28,27,head
3803,-11.366752379499006,LID,28,28,head
3804,-10.345578978514986,LID,28,29,head
3805,-10.780045906443837,LID,28,30,head
3806,-9.726206270644857,LID,28,31,head
3807,-11.01020921246759,LID,28,32,head
3808,-11.588790258420763,LID,28,33,head
3809,-12.073721570012417,LID,28,34,head
3810,-12.368937611017774,LID,28,35,head
3811,-13.163589432820457,LID,28,36,head
3812,-12.520715322396313,LID,28,37,head
3813,-13.092347121257324,LID,28,38,head
3814,-13.08576130591107,LID,28,39,head
3815,-13.073486789686495,LID,28,40,head
3816,-14.385074742047907,LID,28,41,head
3817,-13.365054042554277,LID,28,42,head
3818,-12.8532313566786,LID,28,43,head
3819,-12.643456022261041,LID,28,44,head
3820,-12.376837624072802,LID,28,45,head
3821,-14.601158714856913,LID,28,46,head
3822,-14.197162082742741,LID,28,47,head
3823,-13.287804387410292,LID,28,48,head
3824,-12.899502252345874,LID,28,49,head
3825,-14.199141063407358,LID,28,50,head
3826,-14.156292685079048,LID,28,51,head
3827,-13.261066662842632,LID,28,52,head
3828,-14.149163950786763,LID,28,53,head
3829,-12.931017427011623,LID,28,54,head
3830,-14.108634450926946,LID,28,55,head
3831,-14.374272162947792,LID,28,56,head
3832,-14.856048132659359,LID,28,57,head
3833,-14.039803928400076,LID,28,58,head
3834,-15.020389164412148,LID,28,59,head
3835,3.7960169276402356,LID,28,1,6-Dimensional
3836,2.563307032676562,LID,28,2,6-Dimensional
3837,2.1991502592418044,LID,28,3,6-Dimensional
3838,1.1725805763724626,LID,28,4,6-Dimensional
3839,0.41342681981468243,LID,28,5,6-Dimensional
3840,0.3276739772220526,LID,28,6,6-Dimensional
3841,-0.08585825302776193,LID,28,7,6-Dimensional
3842,-1.7004170756781738,LID,28,8,6-Dimensional
3843,-3.4514206145384674,LID,28,9,6-Dimensional
3844,-1.4860104262605436,LID,28,10,6-Dimensional
3845,-4.083329182592682,LID,28,11,6-Dimensional
3846,-1.6031770075748983,LID,28,12,6-Dimensional
3847,-1.9937336170222646,LID,28,13,6-Dimensional
3848,-1.2773365798064453,LID,28,14,6-Dimensional
3849,-3.959808961554985,LID,28,15,6-Dimensional
3850,-4.711040576474169,LID,28,16,6-Dimensional
3851,-3.8384537824173184,LID,28,17,6-Dimensional
3852,-4.66639189954967,LID,28,18,6-Dimensional
3853,-4.350755259380411,LID,28,19,6-Dimensional
3854,-3.557017806920219,LID,28,20,6-Dimensional
3855,-5.284677764511034,LID,28,21,6-Dimensional
3856,-5.6319457876004115,LID,28,22,6-Dimensional
3857,-6.462044835899545,LID,28,23,6-Dimensional
3858,-6.578174944172319,LID,28,24,6-Dimensional
